# r  chi  chi_prime  a  a_prime  rho  W
5.078031015508e-01 -1.707793539338e-08 2.083927221360e-07 0.000000000000e+00 0.000000000000e+00 4.087431759011e-06 2.173011741295e+148
5.083033016508e-01 -1.697369779121e-08 2.083908177467e-07 0.000000000000e+00 0.000000000000e+00 4.079039598844e-06 2.701878181766e+147
5.088035017509e-01 -1.686946124957e-08 2.083884817399e-07 0.000000000000e+00 0.000000000000e+00 4.070650688061e-06 3.359531112403e+146
5.093037018509e-01 -1.676522598428e-08 2.083857144884e-07 0.000000000000e+00 0.000000000000e+00 4.062265052734e-06 4.177367241112e+145
5.098039019510e-01 -1.666099221094e-08 2.083825163669e-07 0.000000000000e+00 0.000000000000e+00 4.053882718923e-06 5.194450414480e+144
5.103041020510e-01 -1.655676014499e-08 2.083788877516e-07 0.000000000000e+00 0.000000000000e+00 4.045503712672e-06 6.459388162371e+143
5.108043021511e-01 -1.645253000165e-08 2.083748290207e-07 0.000000000000e+00 0.000000000000e+00 4.037128060014e-06 8.032668812112e+142
5.113045022511e-01 -1.634830199599e-08 2.083703405540e-07 0.000000000000e+00 0.000000000000e+00 4.028755786968e-06 9.989572586916e+141
5.118047023512e-01 -1.624407634286e-08 2.083654227330e-07 0.000000000000e+00 0.000000000000e+00 4.020386919538e-06 1.242379813792e+141
5.123049024512e-01 -1.613985325692e-08 2.083600759410e-07 0.000000000000e+00 0.000000000000e+00 4.012021483715e-06 1.545198095375e+140
5.128051025513e-01 -1.603563295265e-08 2.083543005629e-07 0.000000000000e+00 0.000000000000e+00 4.003659505476e-06 1.921932378148e+139
5.133053026513e-01 -1.593141564434e-08 2.083480969855e-07 0.000000000000e+00 0.000000000000e+00 3.995301010784e-06 2.390661374982e+138
5.138055027514e-01 -1.582720154607e-08 2.083414655973e-07 0.000000000000e+00 0.000000000000e+00 3.986946025588e-06 2.973896902500e+137
5.143057028514e-01 -1.572299087173e-08 2.083344067885e-07 0.000000000000e+00 0.000000000000e+00 3.978594575821e-06 3.699674295141e+136
5.148059029515e-01 -1.561878383503e-08 2.083269209508e-07 0.000000000000e+00 0.000000000000e+00 3.970246687405e-06 4.602911998554e+135
5.153061030515e-01 -1.551458064946e-08 2.083190084780e-07 0.000000000000e+00 0.000000000000e+00 3.961902386244e-06 5.727107064914e+134
5.158063031516e-01 -1.541038152833e-08 2.083106697654e-07 0.000000000000e+00 0.000000000000e+00 3.953561698229e-06 7.126449887294e+133
5.163065032516e-01 -1.530618668475e-08 2.083019052101e-07 0.000000000000e+00 0.000000000000e+00 3.945224649237e-06 8.868462282733e+132
5.168067033517e-01 -1.520199633161e-08 2.082927152108e-07 0.000000000000e+00 0.000000000000e+00 3.936891265128e-06 1.103728901039e+132
5.173069034517e-01 -1.509781068164e-08 2.082831001680e-07 0.000000000000e+00 0.000000000000e+00 3.928561571748e-06 1.373780530310e+131
5.178071035518e-01 -1.499362994733e-08 2.082730604840e-07 0.000000000000e+00 0.000000000000e+00 3.920235594928e-06 1.710074364124e+130
5.183073036518e-01 -1.488945434099e-08 2.082625965627e-07 0.000000000000e+00 0.000000000000e+00 3.911913360485e-06 2.128909386682e+129
5.188075037519e-01 -1.478528407472e-08 2.082517088096e-07 0.000000000000e+00 0.000000000000e+00 3.903594894218e-06 2.650609440738e+128
5.193077038519e-01 -1.468111936042e-08 2.082403976322e-07 0.000000000000e+00 0.000000000000e+00 3.895280221913e-06 3.300521209395e+127
5.198079039520e-01 -1.457696040979e-08 2.082286634395e-07 0.000000000000e+00 0.000000000000e+00 3.886969369339e-06 4.110260788131e+126
5.203081040520e-01 -1.447280743432e-08 2.082165066422e-07 0.000000000000e+00 0.000000000000e+00 3.878662362249e-06 5.119271081632e+125
5.208083041521e-01 -1.436866064528e-08 2.082039276529e-07 0.000000000000e+00 0.000000000000e+00 3.870359226381e-06 6.376767925683e+124
5.213085042521e-01 -1.426452025375e-08 2.081909268856e-07 0.000000000000e+00 0.000000000000e+00 3.862059987458e-06 7.944172466676e+123
5.218087043522e-01 -1.416038647062e-08 2.081775047564e-07 0.000000000000e+00 0.000000000000e+00 3.853764671184e-06 9.898151940676e+122
5.223089044522e-01 -1.405625950652e-08 2.081636616827e-07 0.000000000000e+00 0.000000000000e+00 3.845473303250e-06 1.233442185037e+122
5.228091045523e-01 -1.395213957193e-08 2.081493980838e-07 0.000000000000e+00 0.000000000000e+00 3.837185909330e-06 1.537250123737e+121
5.233093046523e-01 -1.384802687708e-08 2.081347143807e-07 0.000000000000e+00 0.000000000000e+00 3.828902515079e-06 1.916166129573e+120
5.238095047524e-01 -1.374392163199e-08 2.081196109960e-07 0.000000000000e+00 0.000000000000e+00 3.820623146139e-06 2.388836849302e+119
5.243097048524e-01 -1.363982404650e-08 2.081040883542e-07 0.000000000000e+00 0.000000000000e+00 3.812347828133e-06 2.978559983213e+118
5.248099049525e-01 -1.353573433019e-08 2.080881468813e-07 0.000000000000e+00 0.000000000000e+00 3.804076586668e-06 3.714450389336e+117
5.253101050525e-01 -1.343165269248e-08 2.080717870050e-07 0.000000000000e+00 0.000000000000e+00 3.795809447334e-06 4.632900186963e+116
5.258103051526e-01 -1.332757934253e-08 2.080550091548e-07 0.000000000000e+00 0.000000000000e+00 3.787546435706e-06 5.779407427685e+115
5.263105052526e-01 -1.322351448931e-08 2.080378137617e-07 0.000000000000e+00 0.000000000000e+00 3.779287577337e-06 7.210866935820e+114
5.268107053527e-01 -1.311945834156e-08 2.080202012587e-07 0.000000000000e+00 0.000000000000e+00 3.771032897768e-06 8.998440844836e+113
5.273109054527e-01 -1.301541110782e-08 2.080021720802e-07 0.000000000000e+00 0.000000000000e+00 3.762782422520e-06 1.123115643791e+113
5.278111055528e-01 -1.291137299639e-08 2.079837266624e-07 0.000000000000e+00 0.000000000000e+00 3.754536177097e-06 1.402041673473e+112
5.283113056528e-01 -1.280734421537e-08 2.079648654432e-07 0.000000000000e+00 0.000000000000e+00 3.746294186985e-06 1.750565686520e+111
5.288115057529e-01 -1.270332497264e-08 2.079455888621e-07 0.000000000000e+00 0.000000000000e+00 3.738056477653e-06 2.186143917289e+110
5.293117058529e-01 -1.259931547585e-08 2.079258973602e-07 0.000000000000e+00 0.000000000000e+00 3.729823074552e-06 2.730635539902e+109
5.298119059530e-01 -1.249531593242e-08 2.079057913807e-07 0.000000000000e+00 0.000000000000e+00 3.721594003114e-06 3.411419925700e+108
5.303121060530e-01 -1.239132654958e-08 2.078852713679e-07 0.000000000000e+00 0.000000000000e+00 3.713369288755e-06 4.262799232292e+107
5.308123061531e-01 -1.228734753431e-08 2.078643377682e-07 0.000000000000e+00 0.000000000000e+00 3.705148956871e-06 5.327759688974e+106
5.313125062531e-01 -1.218337909337e-08 2.078429910295e-07 0.000000000000e+00 0.000000000000e+00 3.696933032840e-06 6.660183941399e+105
5.318127063532e-01 -1.207942143330e-08 2.078212316013e-07 0.000000000000e+00 0.000000000000e+00 3.688721542023e-06 8.327630772578e+104
5.323129064532e-01 -1.197547476042e-08 2.077990599350e-07 0.000000000000e+00 0.000000000000e+00 3.680514509760e-06 1.041482873060e+104
5.328131065533e-01 -1.187153928082e-08 2.077764764835e-07 0.000000000000e+00 0.000000000000e+00 3.672311961375e-06 1.302806831397e+103
5.333133066533e-01 -1.176761520036e-08 2.077534817013e-07 0.000000000000e+00 0.000000000000e+00 3.664113922171e-06 1.630072547874e+102
5.338135067534e-01 -1.166370272466e-08 2.077300760447e-07 0.000000000000e+00 0.000000000000e+00 3.655920417433e-06 2.040020997800e+101
5.343137068534e-01 -1.155980205914e-08 2.077062599716e-07 0.000000000000e+00 0.000000000000e+00 3.647731472428e-06 2.553670876678e+100
5.348139069535e-01 -1.145591340898e-08 2.076820339416e-07 0.000000000000e+00 0.000000000000e+00 3.639547112402e-06 3.197419163993e+99
5.353141070535e-01 -1.135203697911e-08 2.076573984160e-07 0.000000000000e+00 0.000000000000e+00 3.631367362582e-06 4.004426878380e+98
5.358143071536e-01 -1.124817297425e-08 2.076323538575e-07 0.000000000000e+00 0.000000000000e+00 3.623192248178e-06 5.016364482034e+97
5.363145072536e-01 -1.114432159888e-08 2.076069007309e-07 0.000000000000e+00 0.000000000000e+00 3.615021794377e-06 6.285610983301e+96
5.368147073537e-01 -1.104048305726e-08 2.075810395022e-07 0.000000000000e+00 0.000000000000e+00 3.606856026349e-06 7.878025573845e+95
5.373149074537e-01 -1.093665755340e-08 2.075547706393e-07 0.000000000000e+00 0.000000000000e+00 3.598694969242e-06 9.876442010105e+94
5.378151075538e-01 -1.083284529107e-08 2.075280946117e-07 0.000000000000e+00 0.000000000000e+00 3.590538648187e-06 1.238507567257e+94
5.383153076538e-01 -1.072904647383e-08 2.075010118906e-07 0.000000000000e+00 0.000000000000e+00 3.582387088293e-06 1.553508355177e+93
5.388155077539e-01 -1.062526130498e-08 2.074735229488e-07 0.000000000000e+00 0.000000000000e+00 3.574240314649e-06 1.949158116491e+92
5.393157078539e-01 -1.052148998761e-08 2.074456282605e-07 0.000000000000e+00 0.000000000000e+00 3.566098352325e-06 2.446250122190e+91
5.398159079540e-01 -1.041773272453e-08 2.074173283021e-07 0.000000000000e+00 0.000000000000e+00 3.557961226368e-06 3.070978133806e+90
5.403161080540e-01 -1.031398971836e-08 2.073886235511e-07 0.000000000000e+00 0.000000000000e+00 3.549828961807e-06 3.856349809106e+89
5.408163081541e-01 -1.021026117145e-08 2.073595144869e-07 0.000000000000e+00 0.000000000000e+00 3.541701583651e-06 4.843972969500e+88
5.413165082541e-01 -1.010654728591e-08 2.073300015905e-07 0.000000000000e+00 0.000000000000e+00 3.533579116885e-06 6.086313900944e+87
5.418167083542e-01 -1.000284826362e-08 2.073000853445e-07 0.000000000000e+00 0.000000000000e+00 3.525461586476e-06 7.649553460366e+86
5.423169084542e-01 -9.899164306220e-09 2.072697662332e-07 0.000000000000e+00 0.000000000000e+00 3.517349017369e-06 9.617200556765e+85
5.428171085543e-01 -9.795495615097e-09 2.072390447424e-07 0.000000000000e+00 0.000000000000e+00 3.509241434488e-06 1.209466553411e+85
5.433173086543e-01 -9.691842391400e-09 2.072079213597e-07 0.000000000000e+00 0.000000000000e+00 3.501138862737e-06 1.521505060748e+84
5.438175087544e-01 -9.588204836034e-09 2.071763965741e-07 0.000000000000e+00 0.000000000000e+00 3.493041326996e-06 1.914648399100e+83
5.443177088544e-01 -9.484583149657e-09 2.071444708766e-07 0.000000000000e+00 0.000000000000e+00 3.484948852125e-06 2.410141278642e+82
5.448179089545e-01 -9.380977532683e-09 2.071121447593e-07 0.000000000000e+00 0.000000000000e+00 3.476861462963e-06 3.034838228566e+81
5.453181090545e-01 -9.277388185278e-09 2.070794187165e-07 0.000000000000e+00 0.000000000000e+00 3.468779184327e-06 3.822697273633e+80
5.458183091546e-01 -9.173815307360e-09 2.070462932435e-07 0.000000000000e+00 0.000000000000e+00 3.460702041012e-06 4.816674733574e+79
5.463185092546e-01 -9.070259098602e-09 2.070127688378e-07 0.000000000000e+00 0.000000000000e+00 3.452630057791e-06 6.071129813688e+78
5.468187093547e-01 -8.966719758424e-09 2.069788459981e-07 0.000000000000e+00 0.000000000000e+00 3.444563259415e-06 7.654877358931e+77
5.473189094547e-01 -8.863197485998e-09 2.069445252250e-07 0.000000000000e+00 0.000000000000e+00 3.436501670612e-06 9.655065041423e+76
5.478191095548e-01 -8.759692480245e-09 2.069098070204e-07 0.000000000000e+00 0.000000000000e+00 3.428445316089e-06 1.218209962386e+76
5.483193096548e-01 -8.656204939833e-09 2.068746918881e-07 0.000000000000e+00 0.000000000000e+00 3.420394220530e-06 1.537590871106e+75
5.488195097549e-01 -8.552735063181e-09 2.068391803333e-07 0.000000000000e+00 0.000000000000e+00 3.412348408596e-06 1.941390331392e+74
5.493197098549e-01 -8.449283048452e-09 2.068032728630e-07 0.000000000000e+00 0.000000000000e+00 3.404307904927e-06 2.452110740684e+73
5.498199099550e-01 -8.345849093555e-09 2.067669699857e-07 0.000000000000e+00 0.000000000000e+00 3.396272734138e-06 3.098304962093e+72
5.503201100550e-01 -8.242433396146e-09 2.067302722114e-07 0.000000000000e+00 0.000000000000e+00 3.388242920822e-06 3.916217718733e+71
5.508203101551e-01 -8.139036153625e-09 2.066931800519e-07 0.000000000000e+00 0.000000000000e+00 3.380218489549e-06 4.951876337904e+70
5.513205102551e-01 -8.035657563135e-09 2.066556940203e-07 0.000000000000e+00 0.000000000000e+00 3.372199464866e-06 6.263755003567e+69
5.518207103552e-01 -7.932297821561e-09 2.066178146317e-07 0.000000000000e+00 0.000000000000e+00 3.364185871297e-06 7.926171305372e+68
5.523209104552e-01 -7.828957125533e-09 2.065795424025e-07 0.000000000000e+00 0.000000000000e+00 3.356177733341e-06 1.003361825358e+68
5.528211105553e-01 -7.725635671418e-09 2.065408778507e-07 0.000000000000e+00 0.000000000000e+00 3.348175075475e-06 1.270629183369e+67
5.533213106553e-01 -7.622333655329e-09 2.065018214960e-07 0.000000000000e+00 0.000000000000e+00 3.340177922153e-06 1.609714717125e+66
5.538215107554e-01 -7.519051273112e-09 2.064623738597e-07 0.000000000000e+00 0.000000000000e+00 3.332186297802e-06 2.040091005982e+65
5.543217108554e-01 -7.415788720359e-09 2.064225354645e-07 0.000000000000e+00 0.000000000000e+00 3.324200226828e-06 2.586559089511e+64
5.548219109555e-01 -7.312546192394e-09 2.063823068348e-07 0.000000000000e+00 0.000000000000e+00 3.316219733613e-06 3.280720258352e+63
5.553221110555e-01 -7.209323884281e-09 2.063416884967e-07 0.000000000000e+00 0.000000000000e+00 3.308244842512e-06 4.162858259696e+62
5.558223111556e-01 -7.106121990822e-09 2.063006809777e-07 0.000000000000e+00 0.000000000000e+00 3.300275577860e-06 5.284347472180e+61
5.563225112556e-01 -7.002940706552e-09 2.062592848070e-07 0.000000000000e+00 0.000000000000e+00 3.292311963963e-06 6.710735459048e+60
5.568227113557e-01 -6.899780225741e-09 2.062175005151e-07 0.000000000000e+00 0.000000000000e+00 3.284354025105e-06 8.525690595689e+59
5.573229114557e-01 -6.796640742396e-09 2.061753286345e-07 0.000000000000e+00 0.000000000000e+00 3.276401785546e-06 1.083605992377e+59
5.578231115558e-01 -6.693522450255e-09 2.061327696989e-07 0.000000000000e+00 0.000000000000e+00 3.268455269519e-06 1.377835254584e+58
5.583233116558e-01 -6.590425542788e-09 2.060898242438e-07 0.000000000000e+00 0.000000000000e+00 3.260514501234e-06 1.752705431632e+57
5.588235117559e-01 -6.487350213199e-09 2.060464928060e-07 0.000000000000e+00 0.000000000000e+00 3.252579504875e-06 2.230529622857e+56
5.593237118559e-01 -6.384296654421e-09 2.060027759243e-07 0.000000000000e+00 0.000000000000e+00 3.244650304600e-06 2.839854940998e+55
5.598239119560e-01 -6.281265059119e-09 2.059586741386e-07 0.000000000000e+00 0.000000000000e+00 3.236726924544e-06 3.617221395176e+54
5.603241120560e-01 -6.178255619687e-09 2.059141879905e-07 0.000000000000e+00 0.000000000000e+00 3.228809388815e-06 4.609421979325e+53
5.608243121561e-01 -6.075268528246e-09 2.058693180234e-07 0.000000000000e+00 0.000000000000e+00 3.220897721496e-06 5.876408225269e+52
5.613245122561e-01 -5.972303976646e-09 2.058240647819e-07 0.000000000000e+00 0.000000000000e+00 3.212991946643e-06 7.495027421839e+51
5.618247123562e-01 -5.869362156466e-09 2.057784288124e-07 0.000000000000e+00 0.000000000000e+00 3.205092088287e-06 9.563831962219e+50
5.623249124562e-01 -5.766443259008e-09 2.057324106627e-07 0.000000000000e+00 0.000000000000e+00 3.197198170435e-06 1.220927151620e+50
5.628251125563e-01 -5.663547475303e-09 2.056860108822e-07 0.000000000000e+00 0.000000000000e+00 3.189310217064e-06 1.559366968285e+49
5.633253126563e-01 -5.560674996103e-09 2.056392300218e-07 0.000000000000e+00 0.000000000000e+00 3.181428252129e-06 1.992550464012e+48
5.638255127564e-01 -5.457826011887e-09 2.055920686340e-07 0.000000000000e+00 0.000000000000e+00 3.173552299555e-06 2.547266611052e+47
5.643257128564e-01 -5.355000712857e-09 2.055445272729e-07 0.000000000000e+00 0.000000000000e+00 3.165682383244e-06 3.257955917040e+46
5.648259129565e-01 -5.252199288935e-09 2.054966064940e-07 0.000000000000e+00 0.000000000000e+00 3.157818527069e-06 4.168918267879e+45
5.653261130565e-01 -5.149421929769e-09 2.054483068544e-07 0.000000000000e+00 0.000000000000e+00 3.149960754876e-06 5.337164415693e+44
5.658263131566e-01 -5.046668824724e-09 2.053996289126e-07 0.000000000000e+00 0.000000000000e+00 3.142109090486e-06 6.836100698276e+43
5.663265132566e-01 -4.943940162886e-09 2.053505732290e-07 0.000000000000e+00 0.000000000000e+00 3.134263557692e-06 8.760293000884e+42
5.668267133567e-01 -4.841236133063e-09 2.053011403650e-07 0.000000000000e+00 0.000000000000e+00 3.126424180260e-06 1.123162936389e+42
5.673269134567e-01 -4.738556923779e-09 2.052513308840e-07 0.000000000000e+00 0.000000000000e+00 3.118590981930e-06 1.440729615682e+41
5.678271135568e-01 -4.635902723277e-09 2.052011453506e-07 0.000000000000e+00 0.000000000000e+00 3.110763986413e-06 1.849010711966e+40
5.683273136568e-01 -4.533273719516e-09 2.051505843311e-07 0.000000000000e+00 0.000000000000e+00 3.102943217392e-06 2.374188663008e+39
5.688275137569e-01 -4.430670100173e-09 2.050996483932e-07 0.000000000000e+00 0.000000000000e+00 3.095128698525e-06 3.050081982233e+38
5.693277138569e-01 -4.328092052639e-09 2.050483381063e-07 0.000000000000e+00 0.000000000000e+00 3.087320453440e-06 3.920395776131e+37
5.698279139570e-01 -4.225539764022e-09 2.049966540410e-07 0.000000000000e+00 0.000000000000e+00 3.079518505738e-06 5.041642554505e+36
5.703281140570e-01 -4.123013421143e-09 2.049445967697e-07 0.000000000000e+00 0.000000000000e+00 3.071722878992e-06 6.486935090306e+35
5.708283141571e-01 -4.020513210535e-09 2.048921668662e-07 0.000000000000e+00 0.000000000000e+00 3.063933596748e-06 8.350914458845e+34
5.713285142571e-01 -3.918039318445e-09 2.048393649058e-07 0.000000000000e+00 0.000000000000e+00 3.056150682521e-06 1.075615662670e+34
5.718287143572e-01 -3.815591930833e-09 2.047861914653e-07 0.000000000000e+00 0.000000000000e+00 3.048374159800e-06 1.386150593036e+33
5.723289144572e-01 -3.713171233367e-09 2.047326471230e-07 0.000000000000e+00 0.000000000000e+00 3.040604052046e-06 1.787292118597e+32
5.728291145573e-01 -3.610777411429e-09 2.046787324586e-07 0.000000000000e+00 0.000000000000e+00 3.032840382688e-06 2.305760013037e+31
5.733293146573e-01 -3.508410650107e-09 2.046244480536e-07 0.000000000000e+00 0.000000000000e+00 3.025083175130e-06 2.976238373330e+30
5.738295147574e-01 -3.406071134202e-09 2.045697944907e-07 0.000000000000e+00 0.000000000000e+00 3.017332452745e-06 3.843775117579e+29
5.743297148574e-01 -3.303759048218e-09 2.045147723541e-07 0.000000000000e+00 0.000000000000e+00 3.009588238877e-06 4.966912206093e+28
5.748299149575e-01 -3.201474576371e-09 2.044593822296e-07 0.000000000000e+00 0.000000000000e+00 3.001850556843e-06 6.421771515184e+27
5.753301150575e-01 -3.099217902581e-09 2.044036247045e-07 0.000000000000e+00 0.000000000000e+00 2.994119429928e-06 8.307391276586e+26
5.758303151576e-01 -2.996989210475e-09 2.043475003675e-07 0.000000000000e+00 0.000000000000e+00 2.986394881389e-06 1.075269998739e+26
5.763305152576e-01 -2.894788683385e-09 2.042910098088e-07 0.000000000000e+00 0.000000000000e+00 2.978676934453e-06 1.392563569119e+25
5.768307153577e-01 -2.792616504347e-09 2.042341536202e-07 0.000000000000e+00 0.000000000000e+00 2.970965612318e-06 1.804507777367e+24
5.773309154577e-01 -2.690472856100e-09 2.041769323946e-07 0.000000000000e+00 0.000000000000e+00 2.963260938152e-06 2.339646812473e+23
5.778311155578e-01 -2.588357921088e-09 2.041193467269e-07 0.000000000000e+00 0.000000000000e+00 2.955562935093e-06 3.035227485958e+22
5.783313156578e-01 -2.486271881455e-09 2.040613972131e-07 0.000000000000e+00 0.000000000000e+00 2.947871626247e-06 3.939881616298e+21
5.788315157579e-01 -2.384214919049e-09 2.040030844507e-07 0.000000000000e+00 0.000000000000e+00 2.940187034694e-06 5.117144256789e+20
5.793317158579e-01 -2.282187215416e-09 2.039444090388e-07 0.000000000000e+00 0.000000000000e+00 2.932509183481e-06 6.650071067333e+19
5.798319159580e-01 -2.180188951803e-09 2.038853715779e-07 0.000000000000e+00 0.000000000000e+00 2.924838095624e-06 8.647301977429e+18
5.803321160580e-01 -2.078220309157e-09 2.038259726699e-07 0.000000000000e+00 0.000000000000e+00 2.917173794109e-06 1.125102912498e+18
5.808323161581e-01 -1.976281468123e-09 2.037662129182e-07 0.000000000000e+00 0.000000000000e+00 2.909516301894e-06 1.464747366559e+17
5.813325162581e-01 -1.874372609044e-09 2.037060929277e-07 0.000000000000e+00 0.000000000000e+00 2.901865641901e-06 1.908067010036e+16
5.818327163582e-01 -1.772493911959e-09 2.036456133047e-07 0.000000000000e+00 0.000000000000e+00 2.894221837026e-06 2.487061378563e+15
5.823329164582e-01 -1.670645556606e-09 2.035847746570e-07 0.000000000000e+00 0.000000000000e+00 2.886584910131e-06 3.243716791523e+14
5.828331165583e-01 -1.568827722415e-09 2.035235775937e-07 0.000000000000e+00 0.000000000000e+00 2.878954884048e-06 4.233157800036e+13
5.833333166583e-01 -1.467040588514e-09 2.034620227255e-07 0.000000000000e+00 0.000000000000e+00 2.871331781577e-06 5.527804134744e+12
5.838335167584e-01 -1.365284333724e-09 2.034001106645e-07 0.000000000000e+00 0.000000000000e+00 2.863715625486e-06 7.222857509458e+11
5.843337168584e-01 -1.263559136559e-09 2.033378420241e-07 0.000000000000e+00 0.000000000000e+00 2.856106438513e-06 9.443548417680e+10
5.848339169585e-01 -1.161865175226e-09 2.032752174194e-07 0.000000000000e+00 0.000000000000e+00 2.848504243364e-06 1.235471371490e+10
5.853341170585e-01 -1.060202627625e-09 2.032122374667e-07 0.000000000000e+00 0.000000000000e+00 2.840909062711e-06 1.617346293311e+09
5.858343171586e-01 -9.585716713469e-10 2.031489027838e-07 0.000000000000e+00 0.000000000000e+00 2.833320919196e-06 2.118594046330e+08
5.863345172586e-01 -8.569724836723e-10 2.030852139900e-07 0.000000000000e+00 0.000000000000e+00 2.825739835430e-06 2.776952275340e+07
5.868347173587e-01 -7.554052415725e-10 2.030211717060e-07 0.000000000000e+00 0.000000000000e+00 2.818165833988e-06 3.642223232964e+06
5.873349174587e-01 -6.538701217080e-10 2.029567765537e-07 0.000000000000e+00 0.000000000000e+00 2.810598937415e-06 4.780174103611e+05
5.878351175588e-01 -5.523673004275e-10 2.028920291567e-07 0.000000000000e+00 0.000000000000e+00 2.803039168225e-06 6.277712337043e+04
5.883353176588e-01 -4.508969537677e-10 2.028269301399e-07 0.000000000000e+00 0.000000000000e+00 2.795486548895e-06 8.249757420771e+03
5.888355177589e-01 -3.494592574522e-10 2.027614801297e-07 0.000000000000e+00 0.000000000000e+00 2.787941101874e-06 1.084837135354e+03
5.893357178589e-01 -2.480543868910e-10 2.026956797537e-07 0.000000000000e+00 0.000000000000e+00 2.780402849574e-06 1.427489849490e+02
5.898359179590e-01 -1.466825171799e-10 2.026295296411e-07 0.000000000000e+00 0.000000000000e+00 2.772871814376e-06 1.879611770765e+01
5.903361180590e-01 -4.534382309955e-11 2.025630304224e-07 0.000000000000e+00 0.000000000000e+00 2.765348018628e-06 2.476574764050e+00
5.908363181591e-01 4.950928290654e-11 9.389377312565e-08 5.967298305104e-28 2.385964458827e-24 2.757831484644e-06 3.715077111917e-01
5.913365182591e-01 4.950928290654e-11 -4.131094764079e-20 5.959225525679e-27 1.905543747065e-23 2.750322234705e-06 3.715077111917e-01
5.918367183592e-01 4.950928290654e-11 -4.131094934741e-20 4.640784297852e-26 1.426743080804e-22 2.742820291058e-06 3.715077111917e-01
5.923369184592e-01 4.950928290654e-11 -4.131094937788e-20 3.459948793725e-25 1.055194450299e-21 2.735325675916e-06 3.715077111917e-01
5.928371185593e-01 4.950928290654e-11 -4.131094937844e-20 2.556354603079e-24 7.782707515276e-21 2.727838411459e-06 3.715077111917e-01
5.933373186593e-01 4.950928290654e-11 -4.131094937845e-20 1.886005750621e-23 5.740601556374e-20 2.720358519832e-06 3.715077111917e-01
5.938375187594e-01 4.950928290654e-11 -4.131094937845e-20 1.391239539607e-22 4.234571287758e-19 2.712886023146e-06 3.715077111917e-01
5.943377188594e-01 4.950928290654e-11 -4.131094937845e-20 1.026263352279e-21 3.123680899505e-18 2.705420943479e-06 3.715077111917e-01
5.948379189595e-01 4.950928290654e-11 -4.131094937845e-20 7.570364325888e-21 2.304225138621e-17 2.697963302874e-06 3.715077111917e-01
5.953381190595e-01 4.950928290654e-11 -4.131094937845e-20 5.584386439415e-20 1.699745035622e-16 2.690513123338e-06 3.715077111917e-01
5.958383191596e-01 4.950928290654e-11 -4.131094937845e-20 4.119407548164e-19 1.253843246121e-15 2.683070426845e-06 3.715077111917e-01
5.963385192596e-01 4.950928290654e-11 -4.131094937845e-20 3.038747111043e-18 9.249178868285e-15 2.675635235334e-06 3.715077111917e-01
5.968387193597e-01 4.950928290654e-11 -4.131094937845e-20 2.241579461480e-17 6.822800477009e-14 2.668207570709e-06 3.715077111917e-01
5.973389194597e-01 4.950928290654e-11 -4.131094937845e-20 1.653515198549e-16 5.032861761579e-13 2.660787454838e-06 3.715077111917e-01
5.978391195598e-01 4.950928290654e-11 -4.131094937845e-20 1.219600252688e-15 3.712021788504e-12 2.653374909555e-06 3.715077111917e-01
5.983393196598e-01 4.950928290654e-11 -4.131094937845e-20 8.988612012962e-15 2.735159359061e-11 2.645969956657e-06 3.715077111917e-01
5.988395197599e-01 4.950928290654e-11 -4.131094937845e-20 6.587334771145e-14 2.000963245238e-10 2.638572617909e-06 3.715077111917e-01
5.993397198599e-01 4.950928290654e-11 -4.131094937845e-20 4.638190624870e-13 1.391049757757e-09 2.631182915036e-06 3.715077111917e-01
5.998399199600e-01 4.950928290654e-11 -4.131094937845e-20 2.612009926730e-12 7.198276250087e-09 2.623800869729e-06 3.715077111917e-01
6.003401200600e-01 4.950928290654e-11 -4.131094937845e-20 8.554998488535e-12 1.656416826446e-08 2.616426503646e-06 3.715077111917e-01
6.008403201601e-01 4.950928290654e-11 -4.131094937845e-20 1.772058663122e-11 2.008351789861e-08 2.609059838404e-06 3.715077111917e-01
6.013405202601e-01 4.950928290654e-11 -4.131094937845e-20 2.790792482153e-11 2.064953349139e-08 2.601700895588e-06 3.715077111917e-01
6.018407203602e-01 4.950928290654e-11 -4.131094937845e-20 3.824918769623e-11 2.069897033206e-08 2.594349696743e-06 3.715077111917e-01
6.023409204602e-01 4.950928290654e-11 -4.131094937845e-20 4.859706333296e-11 2.067597395801e-08 2.587006263382e-06 3.715077111917e-01
6.028411205603e-01 4.950928290654e-11 -4.131094937845e-20 5.893099423878e-11 2.064321372220e-08 2.579670616977e-06 3.715077111917e-01
6.033413206603e-01 4.950928290654e-11 -4.131094937845e-20 6.924822673919e-11 2.060920705653e-08 2.572342778966e-06 3.715077111917e-01
6.038415207604e-01 4.950928290654e-11 -4.131094937845e-20 7.954842535421e-11 2.057510543756e-08 2.565022770750e-06 3.715077111917e-01
6.043417208604e-01 4.950928290654e-11 -4.131094937845e-20 8.983158144139e-11 2.054106421595e-08 2.557710613692e-06 3.715077111917e-01
6.048419209605e-01 4.950928290654e-11 -4.131094937845e-20 1.000977304005e-10 2.050710413945e-08 2.550406329119e-06 3.715077111917e-01
6.053421210605e-01 4.950928290654e-11 -4.131094937845e-20 1.103469134612e-10 2.047322777024e-08 2.543109938320e-06 3.715077111917e-01
