# r  chi  chi_prime  a  a_prime  rho  W
4.482792896448e-01 -9.241503072538e-08 2.054457169624e-07 0.000000000000e+00 0.000000000000e+00 5.101698875549e-06 1.007090887028e+152
4.487794897449e-01 -9.231225383011e-08 2.054973274057e-07 0.000000000000e+00 0.000000000000e+00 5.093109032265e-06 1.007090887028e+152
4.492796898449e-01 -9.220945123517e-08 2.055484745663e-07 0.000000000000e+00 0.000000000000e+00 5.084519273083e-06 1.007090887028e+152
4.497798899450e-01 -9.210662317225e-08 2.055991586035e-07 0.000000000000e+00 0.000000000000e+00 5.075929624866e-06 1.007090887028e+152
4.502800900450e-01 -9.200376987295e-08 2.056493796782e-07 0.000000000000e+00 0.000000000000e+00 5.067340114479e-06 1.007090887028e+152
4.507802901451e-01 -9.190089156883e-08 2.056991379534e-07 0.000000000000e+00 0.000000000000e+00 5.058750768786e-06 1.007090887028e+152
4.512804902451e-01 -9.179798849132e-08 2.057484335938e-07 0.000000000000e+00 0.000000000000e+00 5.050161614648e-06 1.007090887028e+152
4.517806903452e-01 -9.169506087180e-08 2.057972667660e-07 0.000000000000e+00 0.000000000000e+00 5.041572678929e-06 1.007090887028e+152
4.522808904452e-01 -9.159210894155e-08 2.058456376383e-07 0.000000000000e+00 0.000000000000e+00 5.032983988488e-06 1.007090887028e+152
4.527810905453e-01 -9.148913293177e-08 2.058935463810e-07 0.000000000000e+00 0.000000000000e+00 5.024395570188e-06 1.007090887028e+152
4.532812906453e-01 -9.138613307358e-08 2.059409931660e-07 0.000000000000e+00 0.000000000000e+00 5.015807450887e-06 1.007090887028e+152
4.537814907454e-01 -9.128310959799e-08 2.059879781673e-07 0.000000000000e+00 0.000000000000e+00 5.007219657442e-06 1.007090887028e+152
4.542816908454e-01 -9.118006273596e-08 2.060345015606e-07 0.000000000000e+00 0.000000000000e+00 4.998632216712e-06 1.007090887028e+152
4.547818909455e-01 -9.107699271834e-08 2.060805635234e-07 0.000000000000e+00 0.000000000000e+00 4.990045155552e-06 1.007090887028e+152
4.552820910455e-01 -9.097389977588e-08 2.061261642351e-07 0.000000000000e+00 0.000000000000e+00 4.981458500815e-06 1.007090887028e+152
4.557822911456e-01 -9.087078413927e-08 2.061713038769e-07 0.000000000000e+00 0.000000000000e+00 4.972872279355e-06 1.007090887028e+152
4.562824912456e-01 -9.076764603908e-08 2.062159826318e-07 0.000000000000e+00 0.000000000000e+00 4.964286518023e-06 1.007090887028e+152
4.567826913457e-01 -9.066448570580e-08 2.062602006846e-07 0.000000000000e+00 0.000000000000e+00 4.955701243667e-06 1.007090887028e+152
4.572828914457e-01 -9.056130336982e-08 2.063039582221e-07 0.000000000000e+00 0.000000000000e+00 4.947116483136e-06 1.007090887028e+152
4.577830915458e-01 -9.045809926146e-08 2.063472554327e-07 0.000000000000e+00 0.000000000000e+00 4.938532263274e-06 1.007090887028e+152
4.582832916458e-01 -9.035487361092e-08 2.063900925068e-07 0.000000000000e+00 0.000000000000e+00 4.929948610926e-06 1.007090887028e+152
4.587834917459e-01 -9.025162664831e-08 2.064324696366e-07 0.000000000000e+00 0.000000000000e+00 4.921365552932e-06 1.007090887028e+152
4.592836918459e-01 -9.014835860364e-08 2.064743870160e-07 0.000000000000e+00 0.000000000000e+00 4.912783116131e-06 1.007090887028e+152
4.597838919460e-01 -9.004506970684e-08 2.065158448408e-07 0.000000000000e+00 0.000000000000e+00 4.904201327360e-06 1.007090887028e+152
4.602840920460e-01 -8.994176018773e-08 2.065568433088e-07 0.000000000000e+00 0.000000000000e+00 4.895620213453e-06 1.007090887028e+152
4.607842921461e-01 -8.983843027602e-08 2.065973826192e-07 0.000000000000e+00 0.000000000000e+00 4.887039801243e-06 1.007090887028e+152
4.612844922461e-01 -8.973508020134e-08 2.066374629736e-07 0.000000000000e+00 0.000000000000e+00 4.878460117556e-06 1.007090887028e+152
4.617846923462e-01 -8.963171019320e-08 2.066770845748e-07 0.000000000000e+00 0.000000000000e+00 4.869881189221e-06 1.007090887028e+152
4.622848924462e-01 -8.952832048103e-08 2.067162476280e-07 0.000000000000e+00 0.000000000000e+00 4.861303043060e-06 1.007090887028e+152
4.627850925463e-01 -8.942491129413e-08 2.067549523398e-07 0.000000000000e+00 0.000000000000e+00 4.852725705893e-06 1.007090887028e+152
4.632852926463e-01 -8.932148286172e-08 2.067931989188e-07 0.000000000000e+00 0.000000000000e+00 4.844149204538e-06 1.007090887028e+152
4.637854927464e-01 -8.921803541291e-08 2.068309875755e-07 0.000000000000e+00 0.000000000000e+00 4.835573565808e-06 1.007090887028e+152
4.642856928464e-01 -8.911456917668e-08 2.068683185220e-07 0.000000000000e+00 0.000000000000e+00 4.826998816515e-06 1.007090887028e+152
4.647858929465e-01 -8.901108438194e-08 2.069051919724e-07 0.000000000000e+00 0.000000000000e+00 4.818424983465e-06 1.007090887028e+152
4.652860930465e-01 -8.890758125748e-08 2.069416081425e-07 0.000000000000e+00 0.000000000000e+00 4.809852093462e-06 1.007090887028e+152
4.657862931466e-01 -8.880406003196e-08 2.069775672501e-07 0.000000000000e+00 0.000000000000e+00 4.801280173307e-06 1.007090887028e+152
4.662864932466e-01 -8.870052093395e-08 2.070130695146e-07 0.000000000000e+00 0.000000000000e+00 4.792709249796e-06 1.007090887028e+152
4.667866933467e-01 -8.859696419192e-08 2.070481151574e-07 0.000000000000e+00 0.000000000000e+00 4.784139349722e-06 1.007090887028e+152
4.672868934467e-01 -8.849339003422e-08 2.070827044016e-07 0.000000000000e+00 0.000000000000e+00 4.775570499873e-06 1.007090887028e+152
4.677870935468e-01 -8.838979868906e-08 2.071168374721e-07 0.000000000000e+00 0.000000000000e+00 4.767002727034e-06 1.007090887028e+152
4.682872936468e-01 -8.828619038459e-08 2.071505145957e-07 0.000000000000e+00 0.000000000000e+00 4.758436057986e-06 1.007090887028e+152
4.687874937469e-01 -8.818256534879e-08 2.071837360010e-07 0.000000000000e+00 0.000000000000e+00 4.749870519505e-06 1.007090887028e+152
4.692876938469e-01 -8.807892380958e-08 2.072165019185e-07 0.000000000000e+00 0.000000000000e+00 4.741306138362e-06 1.007090887028e+152
4.697878939470e-01 -8.797526599472e-08 2.072488125803e-07 0.000000000000e+00 0.000000000000e+00 4.732742941326e-06 1.007090887028e+152
4.702880940470e-01 -8.787159213187e-08 2.072806682204e-07 0.000000000000e+00 0.000000000000e+00 4.724180955159e-06 1.007090887028e+152
4.707882941471e-01 -8.776790244858e-08 2.073120690747e-07 0.000000000000e+00 0.000000000000e+00 4.715620206620e-06 1.007090887028e+152
4.712884942471e-01 -8.766419717227e-08 2.073430153809e-07 0.000000000000e+00 0.000000000000e+00 4.707060722462e-06 1.007090887028e+152
4.717886943472e-01 -8.756047653025e-08 2.073735073784e-07 0.000000000000e+00 0.000000000000e+00 4.698502529433e-06 1.007090887028e+152
4.722888944472e-01 -8.745674074970e-08 2.074035453085e-07 0.000000000000e+00 0.000000000000e+00 4.689945654278e-06 1.007090887028e+152
4.727890945473e-01 -8.735299005769e-08 2.074331294143e-07 0.000000000000e+00 0.000000000000e+00 4.681390123735e-06 1.007090887028e+152
4.732892946473e-01 -8.724922468116e-08 2.074622599406e-07 0.000000000000e+00 0.000000000000e+00 4.672835964538e-06 1.007090887028e+152
4.737894947474e-01 -8.714544484692e-08 2.074909371343e-07 0.000000000000e+00 0.000000000000e+00 4.664283203413e-06 1.007090887028e+152
4.742896948474e-01 -8.704165078167e-08 2.075191612438e-07 0.000000000000e+00 0.000000000000e+00 4.655731867085e-06 1.007090887028e+152
4.747898949475e-01 -8.693784271199e-08 2.075469325195e-07 0.000000000000e+00 0.000000000000e+00 4.647181982269e-06 1.007090887028e+152
4.752900950475e-01 -8.683402086431e-08 2.075742512134e-07 0.000000000000e+00 0.000000000000e+00 4.638633575679e-06 1.007090887028e+152
4.757902951476e-01 -8.673018546496e-08 2.076011175796e-07 0.000000000000e+00 0.000000000000e+00 4.630086674019e-06 1.007090887028e+152
4.762904952476e-01 -8.662633674012e-08 2.076275318737e-07 0.000000000000e+00 0.000000000000e+00 4.621541303989e-06 1.007090887028e+152
4.767906953477e-01 -8.652247491586e-08 2.076534943533e-07 0.000000000000e+00 0.000000000000e+00 4.612997492283e-06 1.007090887028e+152
4.772908954477e-01 -8.641860021811e-08 2.076790052778e-07 0.000000000000e+00 0.000000000000e+00 4.604455265590e-06 1.007090887028e+152
4.777910955478e-01 -8.631471287267e-08 2.077040649084e-07 0.000000000000e+00 0.000000000000e+00 4.595914650591e-06 1.007090887028e+152
4.782912956478e-01 -8.621081310521e-08 2.077286735079e-07 0.000000000000e+00 0.000000000000e+00 4.587375673962e-06 1.007090887028e+152
4.787914957479e-01 -8.610690114128e-08 2.077528313412e-07 0.000000000000e+00 0.000000000000e+00 4.578838362371e-06 1.007090887028e+152
4.792916958479e-01 -8.600297720628e-08 2.077765386747e-07 0.000000000000e+00 0.000000000000e+00 4.570302742482e-06 1.007090887028e+152
4.797918959480e-01 -8.589904152548e-08 2.077997957770e-07 0.000000000000e+00 0.000000000000e+00 4.561768840951e-06 1.007090887028e+152
4.802920960480e-01 -8.579509432403e-08 2.078226029181e-07 0.000000000000e+00 0.000000000000e+00 4.553236684426e-06 1.007090887028e+152
4.807922961481e-01 -8.569113582692e-08 2.078449603700e-07 0.000000000000e+00 0.000000000000e+00 4.544706299551e-06 1.007090887028e+152
4.812924962481e-01 -8.558716625902e-08 2.078668684065e-07 0.000000000000e+00 0.000000000000e+00 4.536177712961e-06 1.007090887028e+152
4.817926963482e-01 -8.548318584506e-08 2.078883273031e-07 0.000000000000e+00 0.000000000000e+00 4.527650951285e-06 1.007090887028e+152
4.822928964482e-01 -8.537919480962e-08 2.079093373372e-07 0.000000000000e+00 0.000000000000e+00 4.519126041144e-06 1.007090887028e+152
4.827930965483e-01 -8.527519337717e-08 2.079298987879e-07 0.000000000000e+00 0.000000000000e+00 4.510603009152e-06 1.007090887028e+152
4.832932966483e-01 -8.517118177202e-08 2.079500119362e-07 0.000000000000e+00 0.000000000000e+00 4.502081881917e-06 1.007090887028e+152
4.837934967484e-01 -8.506716021832e-08 2.079696770648e-07 0.000000000000e+00 0.000000000000e+00 4.493562686038e-06 1.007090887028e+152
4.842936968484e-01 -8.496312894012e-08 2.079888944582e-07 0.000000000000e+00 0.000000000000e+00 4.485045448107e-06 1.007090887028e+152
4.847938969485e-01 -8.485908816129e-08 2.080076644028e-07 0.000000000000e+00 0.000000000000e+00 4.476530194708e-06 1.007090887028e+152
4.852940970485e-01 -8.475503810559e-08 2.080259871866e-07 0.000000000000e+00 0.000000000000e+00 4.468016952417e-06 1.007090887028e+152
4.857942971486e-01 -8.465097899659e-08 2.080438630996e-07 0.000000000000e+00 0.000000000000e+00 4.459505747804e-06 1.007090887028e+152
4.862944972486e-01 -8.454691105777e-08 2.080612924335e-07 0.000000000000e+00 0.000000000000e+00 4.450996607428e-06 1.007090887028e+152
4.867946973487e-01 -8.444283451242e-08 2.080782754817e-07 0.000000000000e+00 0.000000000000e+00 4.442489557842e-06 1.007090887028e+152
4.872948974487e-01 -8.433874958370e-08 2.080948125395e-07 0.000000000000e+00 0.000000000000e+00 4.433984625590e-06 1.007090887028e+152
4.877950975488e-01 -8.423465649463e-08 2.081109039040e-07 0.000000000000e+00 0.000000000000e+00 4.425481837208e-06 1.007090887028e+152
4.882952976488e-01 -8.413055546806e-08 2.081265498740e-07 0.000000000000e+00 0.000000000000e+00 4.416981219224e-06 1.007090887028e+152
4.887954977489e-01 -8.402644672670e-08 2.081417507501e-07 0.000000000000e+00 0.000000000000e+00 4.408482798156e-06 1.007090887028e+152
4.892956978489e-01 -8.392233049312e-08 2.081565068348e-07 0.000000000000e+00 0.000000000000e+00 4.399986600514e-06 1.007090887028e+152
4.897958979490e-01 -8.381820698972e-08 2.081708184321e-07 0.000000000000e+00 0.000000000000e+00 4.391492652801e-06 1.007090887028e+152
4.902960980490e-01 -8.371407643876e-08 2.081846858482e-07 0.000000000000e+00 0.000000000000e+00 4.383000981508e-06 1.007090887028e+152
4.907962981491e-01 -8.360993906235e-08 2.081981093907e-07 0.000000000000e+00 0.000000000000e+00 4.374511613120e-06 1.007090887028e+152
4.912964982491e-01 -8.350579508243e-08 2.082110893692e-07 0.000000000000e+00 0.000000000000e+00 4.366024574110e-06 1.007090887028e+152
4.917966983492e-01 -8.340164472079e-08 2.082236260950e-07 0.000000000000e+00 0.000000000000e+00 4.357539890944e-06 1.007090887028e+152
4.922968984492e-01 -8.329748819907e-08 2.082357198812e-07 0.000000000000e+00 0.000000000000e+00 4.349057590078e-06 1.007090887028e+152
4.927970985493e-01 -8.319332573875e-08 2.082473710426e-07 0.000000000000e+00 0.000000000000e+00 4.340577697959e-06 1.007090887028e+152
4.932972986493e-01 -8.308915756115e-08 2.082585798959e-07 0.000000000000e+00 0.000000000000e+00 4.332100241022e-06 1.007090887028e+152
4.937974987494e-01 -8.298498388744e-08 2.082693467595e-07 0.000000000000e+00 0.000000000000e+00 4.323625245697e-06 1.007090887028e+152
4.942976988494e-01 -8.288080493862e-08 2.082796719536e-07 0.000000000000e+00 0.000000000000e+00 4.315152738399e-06 1.007090887028e+152
4.947978989495e-01 -8.277662093553e-08 2.082895558002e-07 0.000000000000e+00 0.000000000000e+00 4.306682745538e-06 1.007090887028e+152
4.952980990495e-01 -8.267243209885e-08 2.082989986229e-07 0.000000000000e+00 0.000000000000e+00 4.298215293510e-06 1.007090887028e+152
4.957982991496e-01 -8.256823864911e-08 2.083080007474e-07 0.000000000000e+00 0.000000000000e+00 4.289750408702e-06 1.007090887028e+152
4.962984992496e-01 -8.246404080665e-08 2.083165625007e-07 0.000000000000e+00 0.000000000000e+00 4.281288117494e-06 1.007090887028e+152
4.967986993497e-01 -8.235983879167e-08 2.083246842121e-07 0.000000000000e+00 0.000000000000e+00 4.272828446251e-06 1.007090887028e+152
4.972988994497e-01 -8.225563282419e-08 2.083323662123e-07 0.000000000000e+00 0.000000000000e+00 4.264371421329e-06 1.007090887028e+152
4.977990995498e-01 -8.215142312408e-08 2.083396088339e-07 0.000000000000e+00 0.000000000000e+00 4.255917069076e-06 1.007090887028e+152
4.982992996498e-01 -8.204720991103e-08 2.083464124112e-07 0.000000000000e+00 0.000000000000e+00 4.247465415826e-06 1.007090887028e+152
4.987994997499e-01 -8.194299340456e-08 2.083527772804e-07 0.000000000000e+00 0.000000000000e+00 4.239016487904e-06 1.007090887028e+152
4.992996998499e-01 -8.183877382404e-08 2.083587037792e-07 0.000000000000e+00 0.000000000000e+00 4.230570311624e-06 1.007090887028e+152
4.997998999500e-01 -8.173455138864e-08 2.083641922474e-07 0.000000000000e+00 0.000000000000e+00 4.222126913289e-06 1.007090887028e+152
5.003001000500e-01 -8.163032631740e-08 2.083692430262e-07 0.000000000000e+00 0.000000000000e+00 4.213686319189e-06 1.007090887028e+152
5.008003001501e-01 -8.152609882915e-08 2.083738564589e-07 0.000000000000e+00 0.000000000000e+00 4.205248555606e-06 1.007090887028e+152
5.013005002501e-01 -8.142186914256e-08 2.083780328904e-07 0.000000000000e+00 0.000000000000e+00 4.196813648809e-06 1.007090887028e+152
5.018007003502e-01 -8.131763747615e-08 2.083817726673e-07 0.000000000000e+00 0.000000000000e+00 4.188381625055e-06 1.007090887028e+152
5.023009004502e-01 -8.121340404824e-08 2.083850761380e-07 0.000000000000e+00 0.000000000000e+00 4.179952510589e-06 1.007090887028e+152
5.028011005503e-01 -8.110916907697e-08 2.083879436527e-07 0.000000000000e+00 0.000000000000e+00 4.171526331648e-06 1.007090887028e+152
5.033013006503e-01 -8.100493278034e-08 2.083903755634e-07 0.000000000000e+00 0.000000000000e+00 4.163103114452e-06 1.007090887028e+152
5.038015007504e-01 -8.090069537613e-08 2.083923722237e-07 0.000000000000e+00 0.000000000000e+00 4.154682885213e-06 1.007090887028e+152
5.043017008504e-01 -8.079645708198e-08 2.083939339890e-07 0.000000000000e+00 0.000000000000e+00 4.146265670130e-06 1.007090887028e+152
5.048019009505e-01 -8.069221811532e-08 2.083950612165e-07 0.000000000000e+00 0.000000000000e+00 4.137851495389e-06 1.007090887028e+152
5.053021010505e-01 -8.058797869343e-08 2.083957542652e-07 0.000000000000e+00 0.000000000000e+00 4.129440387164e-06 1.007090887028e+152
5.058023011506e-01 -8.048373903339e-08 2.083960134957e-07 0.000000000000e+00 0.000000000000e+00 4.121032371617e-06 1.007090887028e+152
5.063025012506e-01 -8.037949935210e-08 2.083958392704e-07 0.000000000000e+00 0.000000000000e+00 4.112627474898e-06 1.007090887028e+152
5.068027013507e-01 -8.027525986629e-08 2.083952319535e-07 0.000000000000e+00 0.000000000000e+00 4.104225723143e-06 1.007090887028e+152
5.073029014507e-01 -8.017102079250e-08 2.083941919109e-07 0.000000000000e+00 0.000000000000e+00 4.095827142477e-06 1.007090887028e+152
5.078031015508e-01 -8.006678234709e-08 2.083927195103e-07 0.000000000000e+00 0.000000000000e+00 4.087431759011e-06 1.007090887028e+152
5.083033016508e-01 -7.996254474623e-08 2.083908151210e-07 0.000000000000e+00 0.000000000000e+00 4.079039598844e-06 1.007090887028e+152
5.088035017509e-01 -7.985830820591e-08 2.083884791142e-07 0.000000000000e+00 0.000000000000e+00 4.070650688061e-06 1.007090887028e+152
5.093037018509e-01 -7.975407294193e-08 2.083857118628e-07 0.000000000000e+00 0.000000000000e+00 4.062265052734e-06 1.007090887028e+152
5.098039019510e-01 -7.964983916990e-08 2.083825137413e-07 0.000000000000e+00 0.000000000000e+00 4.053882718923e-06 1.007090887028e+152
5.103041020510e-01 -7.954560710526e-08 2.083788851261e-07 0.000000000000e+00 0.000000000000e+00 4.045503712672e-06 1.007090887028e+152
5.108043021511e-01 -7.944137696324e-08 2.083748263953e-07 0.000000000000e+00 0.000000000000e+00 4.037128060014e-06 1.007090887028e+152
5.113045022511e-01 -7.933714895889e-08 2.083703379286e-07 0.000000000000e+00 0.000000000000e+00 4.028755786968e-06 1.007090887028e+152
5.118047023512e-01 -7.923292330707e-08 2.083654201076e-07 0.000000000000e+00 0.000000000000e+00 4.020386919538e-06 1.007090887028e+152
5.123049024512e-01 -7.912870022245e-08 2.083600733157e-07 0.000000000000e+00 0.000000000000e+00 4.012021483715e-06 1.007090887028e+152
5.128051025513e-01 -7.902447991949e-08 2.083542979377e-07 0.000000000000e+00 0.000000000000e+00 4.003659505476e-06 1.007090887028e+152
5.133053026513e-01 -7.892026261249e-08 2.083480943604e-07 0.000000000000e+00 0.000000000000e+00 3.995301010784e-06 1.007090887028e+152
5.138055027514e-01 -7.881604851554e-08 2.083414629723e-07 0.000000000000e+00 0.000000000000e+00 3.986946025588e-06 1.007090887028e+152
5.143057028514e-01 -7.871183784251e-08 2.083344041635e-07 0.000000000000e+00 0.000000000000e+00 3.978594575821e-06 1.007090887028e+152
5.148059029515e-01 -7.860763080712e-08 2.083269183259e-07 0.000000000000e+00 0.000000000000e+00 3.970246687405e-06 1.007090887028e+152
5.153061030515e-01 -7.850342762287e-08 2.083190058532e-07 0.000000000000e+00 0.000000000000e+00 3.961902386244e-06 1.007090887028e+152
5.158063031516e-01 -7.839922850305e-08 2.083106671408e-07 0.000000000000e+00 0.000000000000e+00 3.953561698229e-06 1.007090887028e+152
5.163065032516e-01 -7.829503366078e-08 2.083019025855e-07 0.000000000000e+00 0.000000000000e+00 3.945224649237e-06 1.007090887028e+152
5.168067033517e-01 -7.819084330896e-08 2.082927125863e-07 0.000000000000e+00 0.000000000000e+00 3.936891265128e-06 1.007090887028e+152
5.173069034517e-01 -7.808665766030e-08 2.082830975437e-07 0.000000000000e+00 0.000000000000e+00 3.928561571748e-06 1.007090887028e+152
5.178071035518e-01 -7.798247692730e-08 2.082730578598e-07 0.000000000000e+00 0.000000000000e+00 3.920235594928e-06 1.007090887028e+152
5.183073036518e-01 -7.787830132227e-08 2.082625939386e-07 0.000000000000e+00 0.000000000000e+00 3.911913360485e-06 1.007090887028e+152
5.188075037519e-01 -7.777413105732e-08 2.082517061856e-07 0.000000000000e+00 0.000000000000e+00 3.903594894218e-06 1.007090887028e+152
5.193077038519e-01 -7.766996634433e-08 2.082403950084e-07 0.000000000000e+00 0.000000000000e+00 3.895280221913e-06 1.007090887028e+152
5.198079039520e-01 -7.756580739501e-08 2.082286608158e-07 0.000000000000e+00 0.000000000000e+00 3.886969369339e-06 1.007090887028e+152
5.203081040520e-01 -7.746165442085e-08 2.082165040187e-07 0.000000000000e+00 0.000000000000e+00 3.878662362249e-06 1.007090887028e+152
5.208083041521e-01 -7.735750763312e-08 2.082039250295e-07 0.000000000000e+00 0.000000000000e+00 3.870359226381e-06 1.007090887028e+152
5.213085042521e-01 -7.725336724291e-08 2.081909242625e-07 0.000000000000e+00 0.000000000000e+00 3.862059987458e-06 1.007090887028e+152
5.218087043522e-01 -7.714923346109e-08 2.081775021334e-07 0.000000000000e+00 0.000000000000e+00 3.853764671184e-06 1.007090887028e+152
5.223089044522e-01 -7.704510649831e-08 2.081636590598e-07 0.000000000000e+00 0.000000000000e+00 3.845473303250e-06 1.007090887028e+152
5.228091045523e-01 -7.694098656502e-08 2.081493954611e-07 0.000000000000e+00 0.000000000000e+00 3.837185909330e-06 1.007090887028e+152
5.233093046523e-01 -7.683687387148e-08 2.081347117582e-07 0.000000000000e+00 0.000000000000e+00 3.828902515079e-06 1.007090887028e+152
5.238095047524e-01 -7.673276862771e-08 2.081196083737e-07 0.000000000000e+00 0.000000000000e+00 3.820623146139e-06 1.007090887028e+152
5.243097048524e-01 -7.662867104352e-08 2.081040857321e-07 0.000000000000e+00 0.000000000000e+00 3.812347828133e-06 1.007090887028e+152
5.248099049525e-01 -7.652458132853e-08 2.080881442594e-07 0.000000000000e+00 0.000000000000e+00 3.804076586668e-06 1.007090887028e+152
5.253101050525e-01 -7.642049969213e-08 2.080717843833e-07 0.000000000000e+00 0.000000000000e+00 3.795809447334e-06 1.007090887028e+152
5.258103051526e-01 -7.631642634349e-08 2.080550065333e-07 0.000000000000e+00 0.000000000000e+00 3.787546435706e-06 1.007090887028e+152
5.263105052526e-01 -7.621236149158e-08 2.080378111405e-07 0.000000000000e+00 0.000000000000e+00 3.779287577337e-06 1.007090887028e+152
5.268107053527e-01 -7.610830534514e-08 2.080201986377e-07 0.000000000000e+00 0.000000000000e+00 3.771032897768e-06 1.007090887028e+152
5.273109054527e-01 -7.600425811271e-08 2.080021694594e-07 0.000000000000e+00 0.000000000000e+00 3.762782422520e-06 1.007090887028e+152
5.278111055528e-01 -7.590022000260e-08 2.079837240418e-07 0.000000000000e+00 0.000000000000e+00 3.754536177097e-06 1.007090887028e+152
5.283113056528e-01 -7.579619122289e-08 2.079648628228e-07 0.000000000000e+00 0.000000000000e+00 3.746294186985e-06 1.007090887028e+152
5.288115057529e-01 -7.569217198147e-08 2.079455862420e-07 0.000000000000e+00 0.000000000000e+00 3.738056477653e-06 1.007090887028e+152
5.293117058529e-01 -7.558816248599e-08 2.079258947404e-07 0.000000000000e+00 0.000000000000e+00 3.729823074552e-06 1.007090887028e+152
5.298119059530e-01 -7.548416294387e-08 2.079057887611e-07 0.000000000000e+00 0.000000000000e+00 3.721594003114e-06 1.007090887028e+152
5.303121060530e-01 -7.538017356234e-08 2.078852687486e-07 0.000000000000e+00 0.000000000000e+00 3.713369288755e-06 1.007090887028e+152
5.308123061531e-01 -7.527619454838e-08 2.078643351491e-07 0.000000000000e+00 0.000000000000e+00 3.705148956871e-06 1.007090887028e+152
5.313125062531e-01 -7.517222610875e-08 2.078429884107e-07 0.000000000000e+00 0.000000000000e+00 3.696933032840e-06 1.007090887028e+152
5.318127063532e-01 -7.506826844999e-08 2.078212289828e-07 0.000000000000e+00 0.000000000000e+00 3.688721542023e-06 1.007090887028e+152
5.323129064532e-01 -7.496432177842e-08 2.077990573168e-07 0.000000000000e+00 0.000000000000e+00 3.680514509760e-06 1.007090887028e+152
5.328131065533e-01 -7.486038630013e-08 2.077764738655e-07 0.000000000000e+00 0.000000000000e+00 3.672311961375e-06 1.007090887028e+152
5.333133066533e-01 -7.475646222097e-08 2.077534790836e-07 0.000000000000e+00 0.000000000000e+00 3.664113922171e-06 1.007090887028e+152
5.338135067534e-01 -7.465254974659e-08 2.077300734273e-07 0.000000000000e+00 0.000000000000e+00 3.655920417433e-06 1.007090887028e+152
5.343137068534e-01 -7.454864908238e-08 2.077062573545e-07 0.000000000000e+00 0.000000000000e+00 3.647731472428e-06 1.007090887028e+152
5.348139069535e-01 -7.444476043352e-08 2.076820313248e-07 0.000000000000e+00 0.000000000000e+00 3.639547112402e-06 1.007090887028e+152
5.353141070535e-01 -7.434088400496e-08 2.076573957995e-07 0.000000000000e+00 0.000000000000e+00 3.631367362582e-06 1.007090887028e+152
5.358143071536e-01 -7.423702000141e-08 2.076323512414e-07 0.000000000000e+00 0.000000000000e+00 3.623192248178e-06 1.007090887028e+152
5.363145072536e-01 -7.413316862736e-08 2.076068981151e-07 0.000000000000e+00 0.000000000000e+00 3.615021794377e-06 1.007090887028e+152
5.368147073537e-01 -7.402933008704e-08 2.075810368867e-07 0.000000000000e+00 0.000000000000e+00 3.606856026349e-06 1.007090887028e+152
5.373149074537e-01 -7.392550458448e-08 2.075547680241e-07 0.000000000000e+00 0.000000000000e+00 3.598694969242e-06 1.007090887028e+152
5.378151075538e-01 -7.382169232347e-08 2.075280919969e-07 0.000000000000e+00 0.000000000000e+00 3.590538648187e-06 1.007090887028e+152
5.383153076538e-01 -7.371789350753e-08 2.075010092761e-07 0.000000000000e+00 0.000000000000e+00 3.582387088293e-06 1.007090887028e+152
5.388155077539e-01 -7.361410834000e-08 2.074735203346e-07 0.000000000000e+00 0.000000000000e+00 3.574240314649e-06 1.007090887028e+152
5.393157078539e-01 -7.351033702393e-08 2.074456256467e-07 0.000000000000e+00 0.000000000000e+00 3.566098352325e-06 1.007090887028e+152
5.398159079540e-01 -7.340657976216e-08 2.074173256886e-07 0.000000000000e+00 0.000000000000e+00 3.557961226368e-06 1.007090887028e+152
5.403161080540e-01 -7.330283675730e-08 2.073886209380e-07 0.000000000000e+00 0.000000000000e+00 3.549828961807e-06 1.007090887028e+152
5.408163081541e-01 -7.319910821169e-08 2.073595118742e-07 0.000000000000e+00 0.000000000000e+00 3.541701583651e-06 1.007090887028e+152
5.413165082541e-01 -7.309539432746e-08 2.073299989781e-07 0.000000000000e+00 0.000000000000e+00 3.533579116885e-06 1.007090887028e+152
5.418167083542e-01 -7.299169530648e-08 2.073000827325e-07 0.000000000000e+00 0.000000000000e+00 3.525461586476e-06 1.007090887028e+152
5.423169084542e-01 -7.288801135038e-08 2.072697636216e-07 0.000000000000e+00 0.000000000000e+00 3.517349017369e-06 1.007090887028e+152
5.428171085543e-01 -7.278434266056e-08 2.072390421312e-07 0.000000000000e+00 0.000000000000e+00 3.509241434488e-06 1.007090887028e+152
5.433173086543e-01 -7.268068943817e-08 2.072079187489e-07 0.000000000000e+00 0.000000000000e+00 3.501138862737e-06 1.007090887028e+152
5.438175087544e-01 -7.257705188411e-08 2.071763939637e-07 0.000000000000e+00 0.000000000000e+00 3.493041326996e-06 1.007090887028e+152
5.443177088544e-01 -7.247343019904e-08 2.071444682666e-07 0.000000000000e+00 0.000000000000e+00 3.484948852125e-06 1.007090887028e+152
5.448179089545e-01 -7.236982458337e-08 2.071121421497e-07 0.000000000000e+00 0.000000000000e+00 3.476861462963e-06 1.007090887028e+152
5.453181090545e-01 -7.226623523727e-08 2.070794161073e-07 0.000000000000e+00 0.000000000000e+00 3.468779184327e-06 1.007090887028e+152
5.458183091546e-01 -7.216266236066e-08 2.070462906347e-07 0.000000000000e+00 0.000000000000e+00 3.460702041012e-06 1.007090887028e+152
